LeGainId  AGC   Target 	  H1 	  H2 	  H3 	  H4 	  H5 	  H6 	 CdrPhase 	|| AGCV 	TargetV  H1V 		 H2V 		 H3V 		 H4V 		 H5V 		 H6V 
  0 	  10 	  27 	  0 	   0 	  0 	   0 	  0 	   0 	  0 

 11 	   6 	  32 	  4 	   1 	  2 	   1 	  1 	   1 	-22 		|| 0.654 	0.156 	 0.016000 	0.004500 	 0.008000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   0 	  3 	   1 	  1 	   1 	-19 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.012000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   0 	  3 	   1 	  1 	   1 	-19 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.012000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   0 	  2 	   1 	  1 	   0 	-19 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.008000 	0.004000 	 0.003000 	0.000000 
 10 	   6 	  32 	  4 	   0 	  2 	   1 	  1 	   0 	-19 		|| 0.654 	0.156 	 0.016000 	0.000000 	 0.008000 	0.004000 	 0.003000 	0.000000 
 10 	   6 	  32 	  4 	   1 	  3 	   1 	  1 	   1 	-19 		|| 0.654 	0.156 	 0.016000 	0.004500 	 0.012000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   1 	  3 	   1 	  1 	   1 	-20 		|| 0.654 	0.153 	 0.016000 	0.004500 	 0.012000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   0 	  2 	   1 	  1 	   1 	-19 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.008000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   0 	  2 	   1 	  1 	   0 	-19 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.008000 	0.004000 	 0.003000 	0.000000 
 11 	   6 	  31 	  4 	   0 	  2 	   1 	  1 	   1 	-22 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.008000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  32 	  4 	   0 	  3 	   1 	  1 	   1 	-21 		|| 0.654 	0.156 	 0.016000 	0.000000 	 0.012000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   0 	  3 	   1 	  1 	   1 	-19 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.012000 	0.004000 	 0.003000 	0.003000 
 10 	   6 	  31 	  4 	   0 	  2 	   1 	  1 	   1 	-20 		|| 0.654 	0.153 	 0.016000 	0.000000 	 0.008000 	0.004000 	 0.003000 	0.003000 
